MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,Filename,QuasarProbability
b'USNO-A2.0 1275-08381285',14 08 30.120,+44 48 11.16,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4811.jpg,1.3034257335675647e-06
b'USNO-A2.0 1275-08404237',14 15 30.962,+43 51 57.96,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4812.jpg,2.121487867648951e-14
b'USNO-A2.0 1275-08420329',14 20 04.536,+44 04 37.96,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4813.jpg,0.0006629405543208122
b'USNO-A2.0 1350-08448605',14 32 00.329,+45 11 22.31,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4814.jpg,2.0613086348930665e-07
b'USNO-A2.0 1275-08396617',14 13 11.134,+43 57 45.43,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4815.jpg,4.654728158470789e-08
b'USNO-A2.0 1275-08388956',14 10 47.794,+43 39 40.43,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4816.jpg,5.0695175559667405e-06
b'USNO-A2.0 1275-08440851',14 25 18.761,+44 28 33.06,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4817.jpg,0.0583171620965004
b'USNO-A2.0 1275-08441141',14 25 23.618,+43 55 10.96,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4818.jpg,4.443504906248563e-07
b'USNO-A2.0 1275-08431317',14 22 45.691,+44 18 33.01,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4819.jpg,4.876514367009935e-15
b'USNO-A2.0 1275-08377098',14 07 14.978,+43 57 30.24,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4820.jpg,0.0005126408068463206
b'USNO-A2.0 1275-08434619',14 23 39.504,+44 22 22.08,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4821.jpg,4.957863097843074e-07
b'USNO-A2.0 1275-08380837',14 08 22.126,+43 31 28.38,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4822.jpg,2.786203212590266e-10
b'USNO-A2.0 1275-08412812',14 18 04.469,+44 33 41.51,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4823.jpg,0.03074374981224537
b'SDSS J140702.92+433518.8',14 07 02.921,+43 35 18.81,7.0,7.0,63.0,51.0,0.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_4824.jpg,0.9606776833534241
b'USNO-A2.0 1275-08380126',14 08 10.442,+44 54 30.74,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4825.jpg,0.009841429069638252
b'2MASS J14190127+4527239',14 19 01.28,+45 27 24.0,6.0,6.0,300.0,280.0,175.0,B,I,b'2003yCat.2246....0C',./Images/QuasarCandidate_4826.jpg,0.8809670805931091
b'USNO-A2.0 1275-08412473',14 17 59.186,+43 31 38.78,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4827.jpg,1.5278575347110745e-06
b'USNO-A2.0 1275-08394873',14 12 36.900,+44 34 28.52,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4828.jpg,0.03185633197426796
b'USNO-A2.0 1275-08393634',14 12 13.982,+43 51 35.17,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4829.jpg,8.131867249653863e-23
b'USNO-A2.0 1275-08448872',14 27 28.874,+44 26 30.59,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4830.jpg,3.576427636708306e-15
b'USNO-A2.0 1275-08423709',14 20 56.069,+43 49 14.70,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4831.jpg,8.12892394606024e-05
b'USNO-A2.0 1275-08425590',14 21 22.790,+44 19 16.28,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4832.jpg,0.4211994409561157
b'USNO-A2.0 1275-08432375',14 23 02.522,+44 51 35.75,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4833.jpg,0.8630475401878357
b'USNO-A2.0 1275-08424663',14 21 09.557,+44 42 36.94,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4834.jpg,0.8141215443611145
b'USNO-A2.0 1275-08378577',14 07 41.954,+44 11 22.70,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4835.jpg,9.827552958086017e-07
b'USNO-A2.0 1275-08430758',14 22 37.512,+44 56 39.80,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4836.jpg,0.010001279413700104
b'USNO-A2.0 1350-08448432',14 31 57.554,+45 15 44.14,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4837.jpg,0.004150490742176771
b'GALEX 2686478588889271569',14 19 51.294,+44 09 02.39,7.0,7.0,,,0.0,C,O,b'2014A&A...563A..54P',./Images/QuasarCandidate_4838.jpg,0.9490674734115601
b'USNO-A2.0 1275-08451395',14 28 10.447,+44 23 02.11,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4839.jpg,1.6269044403625704e-15
b'GALEX 2686478584594305354',14 24 19.077,+45 02 02.89,7.0,7.0,,,0.0,C,O,b'2014A&A...563A..54P',./Images/QuasarCandidate_4840.jpg,0.9508911967277527
b'USNO-A2.0 1275-08432561',14 23 05.695,+44 03 09.79,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4841.jpg,3.5726206437658448e-09
b'USNO-A2.0 1275-08407139',14 16 23.542,+44 42 40.25,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4842.jpg,5.183808866604522e-07
b'USNO-A2.0 1350-08453277',14 33 20.986,+45 28 43.25,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4843.jpg,0.0896432101726532
b'USNO-A2.0 1275-08404068',14 15 28.078,+44 19 39.50,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4844.jpg,4.721225650428096e-06
b'USNO-A2.0 1275-08421495',14 20 22.368,+44 21 27.58,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4845.jpg,0.010258425027132034
b'USNO-A2.0 1275-08466616',14 32 19.572,+44 48 16.06,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4846.jpg,8.272282414623078e-09
b'USNO-A2.0 1275-08410696',14 17 28.286,+44 19 32.38,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4847.jpg,3.781669875024818e-06
b'[BA99]  359',14 17 10.90,+52 23 46.6,6.0,6.0,,,0.0,D,,b'1999AJ....117.2582B',./Images/QuasarCandidate_4848.jpg,0.0006822228897362947
b'[B98]  4',14 16 13.41,+52 11 36.3,6.0,6.0,,,0.0,D,,b'1999AJ....117.2582B',./Images/QuasarCandidate_4849.jpg,0.0753001719713211
b'USNO-A2.0 1350-08387700',14 10 45.240,+50 09 32.36,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4850.jpg,0.031153766438364983
b'USNO-A2.0 1350-08384450',14 09 30.823,+49 39 23.04,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4851.jpg,1.251139138958024e-07
b'[BA99] 1233',14 15 14.74,+52 01 37.6,6.0,6.0,,,0.0,D,,b'1999AJ....117.2582B',./Images/QuasarCandidate_4852.jpg,0.0006907737697474658
b'FIRST J140551.5+515518',14 05 51.56,+51 55 17.9,6.0,6.0,57.0,50.0,89.0,C,O,b'2007yCat.2276....0A',./Images/QuasarCandidate_4853.jpg,0.9505677223205566
b'[B98]  8',14 17 14.41,+52 25 46.4,6.0,6.0,,,0.0,D,,b'1999AJ....117.2582B',./Images/QuasarCandidate_4854.jpg,0.00045477255480363965
b'USNO-A2.0 1350-08372757',14 05 00.857,+49 28 05.30,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4855.jpg,6.19026080395102e-11
b'USNO-A2.0 1350-08434370',14 27 19.164,+51 07 44.26,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4856.jpg,4.382698648441874e-08
b'2XMM J141651.3+522047',14 16 51.258,+52 20 46.13,7.0,7.0,52.0,44.0,90.0,C,O,b'2012ApJS..203...21A',./Images/QuasarCandidate_4857.jpg,0.18145537376403809
b'[ZWB2011] CFHT J141240.9+514609.8',14 12 40.9,+51 46 10,5.0,5.0,,,0.0,D,O,b'2011ApJ...736...57Z',./Images/QuasarCandidate_4858.jpg,0.0005782879306934774
b'USNO-A2.0 1350-08434655',14 27 25.118,+51 00 19.33,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4859.jpg,1.1824982948382967e-07
b'GALEX 2685880433088923851',14 19 50.285,+50 48 35.57,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4860.jpg,2.4033591089489548e-11
b'USNO-A2.0 1350-08431835',14 26 24.437,+49 31 15.64,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4861.jpg,0.00020215721451677382
b'USNO-A2.0 1350-08384885',14 09 40.406,+49 57 01.08,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_4862.jpg,3.1459306271131027e-09
